species_tax_id,genus_tax_id,metabolism,gram_stain,pathways,substrate,sporulation,motility,cell_shape
1541,1505652,anaerobic,positive,fermentation,"NA",NA,NA,NA
1542,1485,anaerobic,positive,fermentation,"NA",yes,yes,bacillus
1543,1485,NA,positive,"NA","NA",NA,NA,NA
1544,2005359,NA,positive,"NA","NA",NA,NA,NA
1547,1505663,anaerobic,positive,fermentation,"NA",yes,yes,bacillus
1548,1485,anaerobic,positive,"fermentation,acetogenesis","NA",NA,NA,NA
1549,NA,anaerobic,positive,aromatic_compound_degradation,"NA",yes,NA,bacillus
1550,1485,NA,positive,aromatic_compound_degradation,"NA",NA,NA,NA
1551,1485,anaerobic,positive,fermentation,"NA",NA,NA,NA
1553,1485,anaerobic,positive,aromatic_compound_degradation,"NA",NA,NA,NA
1556,1505664,obligate anaerobic,positive,"NA","NA",yes,yes,vibrio
1557,1481960,anaerobic,positive,"fermentation,acetogenesis","NA",yes,yes,bacillus
1559,1485,anaerobic,positive,"nitrate_reduction,fermentation","NA",yes,yes,bacillus
1560,44260,anaerobic,positive,"nitrogen_fixation,methylotrophy,methanol_oxidation","NA",yes,yes,bacillus
1561,1485,anaerobic,positive,fermentation,"NA",yes,NA,bacillus
1563,79206,anaerobic,positive,"sulfite_reduction,iron_reduction,sulfate_reduction","NA",yes,NA,NA
1564,1562,obligate anaerobic,negative,sulfate_reduction,"NA",yes,yes,bacillus
1565,1562,obligate anaerobic,positive,"sulfate_reduction,sulfite_reduction,thiosulfate_reduction,plastic_degradation","ethanol,fructose,glucose,lactate,pyruvate,serine",yes,yes,bacillus
1566,2282741,anaerobic,positive,"sulfate_reduction,thiosulfate_reduction,sulfite_reduction","NA",yes,NA,NA
1570,45667,anaerobic,positive,"NA","NA",yes,yes,bacillus
1571,1569,aerobic,positive,"NA","NA",yes,yes,coccus
1575,110932,aerobic,positive,fermentation,"NA",no,no,bacillus
1579,1578,NA,positive,"NA","NA",no,no,bacillus
1580,2767886,microaerophilic,positive,"nitrite_reduction_to_ammonia,nitrite_reduction","NA",no,yes,bacillus
1581,2767893,facultative,positive,"nitrite_reduction_to_ammonia,nitrite_reduction","NA",no,no,bacillus
1582,2759736,facultative,positive,fermentation,"NA",no,no,bacillus
1583,46255,NA,positive,"NA","NA",no,NA,bacillus
1584,1578,microaerophilic,positive,fermentation,"fructose,glucose,maltose,mannose,nacetylgulcosamine,salicin,sucrose,trehalose",no,no,bacillus
1587,1578,facultative,positive,fermentation,"cellobiose,fructose,galactose,glucosamine,glucose,maltose,mannose,nacetylgulcosamine,salicin,sucrose",no,no,bacillus
1588,2767893,microaerophilic,positive,"NA","NA",no,no,bacillus
1589,2767842,microaerophilic,positive,"nitrite_reduction_to_ammonia,nitrate_reduction_to_ammonia,nitrite_reduction,nitrate_reduction,fermentation","NA",no,NA,bacillus
1590,2767842,facultative,positive,"nitrite_reduction,nitrite_reduction_to_ammonia,nitrate_reduction_to_ammonia,fermentation,nitrate_reduction","NA",no,no,bacillus
1596,1578,NA,positive,"NA","NA",no,no,bacillus
1597,2759736,NA,positive,"NA","NA",no,no,bacillus
1598,2742598,NA,positive,"NA","NA",no,no,bacillus
1599,2767885,NA,positive,"nitrite_reduction_to_ammonia,nitrite_reduction","NA",no,yes,bacillus
1600,1578,anaerobic,positive,"NA","NA",NA,NA,NA
1601,2767887,microaerophilic,positive,fermentation,"NA",NA,NA,NA
1602,2767879,aerobic,positive,"NA","NA",NA,NA,NA
1603,2767876,facultative,positive,"NA","NA",NA,no,bacillus
1604,1578,facultative,positive,"NA","cellobiose,fructose,galactose,glucose,glycogen,lactose,maltose,mannitol,mannose,nacetylgulcosamine,ribose,salicin,sucrose,trehalose",no,no,bacillus
1605,2767887,microaerophilic,positive,"NA","NA",no,no,bacillus
1606,2767887,microaerophilic,NA,"NA","NA",NA,NA,NA
1607,2767889,anaerobic,positive,"NA","NA",NA,NA,NA
1610,2767889,microaerophilic,positive,"NA","NA",no,no,bacillus
1612,2767879,microaerophilic,positive,"nitrite_reduction_to_ammonia,nitrite_reduction","NA",no,no,bacillus
1613,2742598,facultative,positive,"NA","NA",no,no,bacillus
1614,2767881,microaerophilic,positive,"NA","NA",no,no,bacillus
1615,46255,microaerophilic,positive,"NA","NA",no,NA,NA
1616,46255,microaerophilic,positive,"NA","NA",NA,NA,NA
1618,2767888,microaerophilic,positive,fermentation,"NA",no,yes,bacillus
1620,46255,aerobic,positive,"NA","NA",NA,NA,NA
1622,2767887,microaerophilic,positive,"NA","NA",NA,no,bacillus
1623,2767887,anaerobic,positive,fermentation,"NA",no,NA,bacillus
1624,2767887,facultative,positive,fermentation,"NA",no,no,bacillus
1625,2767881,facultative,positive,"NA","NA",no,no,bacillus
1626,2759736,microaerophilic,positive,fermentation,"NA",NA,NA,NA
1629,46255,aerobic,positive,"NA","NA",NA,no,bacillus
1630,1279388,anaerobic,positive,fermentation,"NA",NA,NA,NA
1631,559173,microaerophilic,positive,"NA","NA",no,no,bacillus
1632,2742598,facultative,positive,"NA","NA",no,no,bacillus
1633,2742598,microaerophilic,positive,"NA","NA",no,no,bacillus
1638,1637,facultative,positive,"NA","NA",no,yes,bacillus
1639,1637,facultative,positive,"NA","NA",no,yes,bacillus
1640,1637,facultative,positive,"NA","NA",no,yes,bacillus
1641,1637,aerobic,positive,nitrate_reduction,"NA",no,yes,bacillus
1642,1637,facultative,positive,"NA","NA",no,yes,bacillus
1643,1637,aerobic,positive,"NA","NA",no,yes,bacillus
1646,1645,facultative,positive,"NA","NA",no,no,coccus
1648,1647,aerobic,positive,"NA","NA",no,no,bacillus
1650,1649,aerobic,positive,chitin_degradation,"NA",NA,NA,NA
1652,1651,microaerophilic,positive,"NA","NA",no,NA,NA
1655,1654,anaerobic,positive,"NA","NA",no,no,bacillus
1656,1654,anaerobic,positive,"NA","NA",no,no,bacillus
1657,76833,anaerobic,positive,fermentation,"NA",NA,NA,NA
1658,1654,anaerobic,positive,"NA","NA",NA,NA,NA
1659,1654,anaerobic,positive,"NA","NA",no,no,bacillus
1660,2529408,facultative,positive,"NA","NA",no,no,bacillus
1661,1069494,aerobic,positive,"NA","NA",no,no,bacillus
1665,1663,obligate aerobic,positive,"manganese_oxidation,nitrate_reduction_to_ammonia,nitrate_reduction,methanol_oxidation,nitrite_reduction_to_ammonia,ligninolysis,fermentation,methylotrophy,nitrite_reduction,aerobic_heterotrophy","NA",no,NA,NA
1670,1663,aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
1671,1742993,aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
1672,1663,aerobic,positive,"NA","NA",NA,NA,NA
1673,379,aerobic,NA,"NA","NA",NA,NA,NA
1676,1742993,aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
1677,1663,aerobic,positive,"NA","NA",NA,NA,NA
1680,1678,anaerobic,positive,"NA","arabinose,cellobiose,glucose,glycogen,lactose,maltose,mannitol,melibiose,raffinose,ribose,salicin,trehalose,xylose",no,no,bacillus
1681,1678,anaerobic,positive,fermentation,"NA",no,no,bacillus
1683,1678,anaerobic,positive,"NA","NA",no,no,bacillus
1684,1678,anaerobic,positive,fermentation,"NA",no,no,bacillus
1685,1678,anaerobic,positive,fermentation,"NA",no,no,bacillus
1686,1678,anaerobic,positive,"NA","NA",no,no,bacillus
1687,1678,anaerobic,positive,"NA","NA",NA,yes,irregular
1688,1678,anaerobic,positive,"NA","NA",NA,NA,NA
1689,1678,anaerobic,positive,"NA","NA",no,no,bacillus
1691,1678,facultative,positive,"NA","NA",NA,NA,NA
1692,1678,anaerobic,positive,"NA","NA",no,no,bacillus
1693,1678,anaerobic,positive,"NA","NA",no,NA,NA
1694,1678,anaerobic,positive,"NA","NA",no,NA,NA
1697,1716,facultative,positive,"nitrate_reduction,fermentation","NA",no,no,bacillus
1698,1696,aerobic,positive,"NA","NA",no,no,bacillus
1703,1696,aerobic,positive,"fermentation,chitin_degradation","NA",no,no,NA
1704,1696,NA,NA,"NA","NA",NA,NA,NA
1705,1716,facultative,positive,nitrate_reduction,"NA",NA,no,bacillus
1708,1707,aerobic,negative,cellulose_degradation,"NA",no,yes,bacillus
1709,1707,aerobic,positive,cellulose_degradation,"NA",NA,NA,NA
1710,157920,aerobic,positive,"nitrate_reduction,cellulose_degradation,fermentation","NA",NA,no,NA
1711,1707,facultative,positive,cellulose_degradation,"NA",no,NA,bacillus
1712,1707,aerobic,positive,cellulose_degradation,"NA",NA,NA,NA
1713,162491,aerobic,positive,fermentation,"NA",NA,NA,NA
1714,1707,aerobic,positive,"cellulose_degradation,chitin_degradation","NA",NA,NA,NA
1717,1716,aerobic,positive,"NA","NA",no,no,bacillus
1718,1716,facultative,positive,nitrate_reduction,"NA",no,no,bacillus
1719,1716,facultative,positive,"NA","NA",no,no,bacillus
1721,1716,aerobic,positive,"NA","NA",no,no,bacillus
1724,1716,aerobic,positive,"NA","NA",no,no,NA
1725,1716,aerobic,positive,fermentation,"NA",no,no,bacillus
1727,1716,aerobic,positive,"NA","NA",no,no,bacillus
1731,1481960,anaerobic,positive,fermentation,"NA",no,yes,bacillus
1732,1730,anaerobic,positive,"hydrogen_oxidation_dark,fermentation","NA",no,no,bacillus
1735,1573535,anaerobic,positive,fermentation,"NA",no,NA,bacillus
1736,1730,anaerobic,positive,"methanol_oxidation,acetogenesis,methylotrophy,fermentation","NA",no,NA,NA
1737,1849828,NA,positive,"NA","NA",NA,NA,NA
1741,1740,anaerobic,negative,"sulfate_reduction,thiosulfate_reduction","NA",NA,no,bacillus
1744,1743,aerobic,positive,"NA","NA",no,no,bacillus
1747,1912216,anaerobic,positive,"manganese_oxidation,nitrate_reduction","NA",no,no,bacillus
1748,1912215,anaerobic,positive,"NA","NA",no,no,bacillus
1749,1912215,anaerobic,positive,"NA","NA",no,NA,bacillus
1750,2801844,anaerobic,positive,"NA","NA",no,no,bacillus
1751,1912215,anaerobic,positive,"NA","NA",no,NA,NA
1753,53456,microaerophilic,positive,nitrate_reduction,"NA",NA,NA,NA
1757,1754,anaerobic,positive,"cellulose_degradation,fermentation","NA",yes,yes,bacillus
1764,1763,aerobic,positive,"NA","NA",no,no,bacillus
1765,1763,aerobic,positive,"NA","NA",no,no,bacillus
1766,1866885,aerobic,positive,"NA","NA",no,no,bacillus
1767,1763,aerobic,positive,"NA","NA",no,no,bacillus
1768,1763,aerobic,positive,"NA","NA",no,no,bacillus
1769,1763,aerobic,positive,"NA","NA",no,no,bacillus
1771,1866885,aerobic,positive,"NA","NA",no,no,NA
1772,1866885,aerobic,positive,pah_degradation,"NA",no,no,bacillus
1773,1763,aerobic,positive,"NA","NA",no,no,bacillus
1774,670516,aerobic,positive,"NA","NA",no,no,bacillus
1775,1763,aerobic,positive,"NA","NA",NA,NA,NA
1776,1866885,aerobic,positive,pah_degradation,"NA",NA,no,NA
1777,1763,aerobic,positive,"NA","NA",NA,NA,bacillus
1778,1763,aerobic,positive,"NA","NA",NA,NA,NA
1779,1866885,NA,positive,"NA","NA",NA,NA,NA
1780,1763,microaerophilic,positive,"NA","NA",NA,NA,NA
1781,1763,aerobic,positive,pah_degradation,"NA",no,no,bacillus
1782,1073531,aerobic,positive,"NA","NA",NA,NA,NA
1783,1763,microaerophilic,positive,"NA","NA",NA,NA,NA
1784,1763,aerobic,positive,"NA","NA",no,no,NA
1786,1866885,NA,positive,"NA","NA",NA,NA,NA
1787,1763,aerobic,positive,"NA","NA",NA,NA,NA
1788,1073531,aerobic,positive,"NA","NA",NA,NA,NA
1789,1763,obligate aerobic,positive,"NA","NA",no,no,NA
1790,1763,microaerophilic,positive,"NA","NA",NA,NA,NA
1791,1866885,aerobic,positive,"NA","NA",NA,NA,NA
1792,1866885,microaerophilic,positive,"NA","NA",NA,NA,NA
1793,1866885,aerobic,positive,"NA","NA",NA,NA,NA
1794,1866885,microaerophilic,positive,"NA","NA",NA,NA,NA
1795,1866885,aerobic,positive,"NA","NA",no,no,bacillus
1796,1763,microaerophilic,positive,"NA","NA",NA,NA,NA
1797,1866885,obligate aerobic,positive,"NA","NA",no,no,NA
1798,2126281,NA,positive,"NA","NA",NA,NA,NA
1799,1866885,microaerophilic,positive,aerobic_chemo_heterotrophy,"NA",NA,NA,NA
1800,1866885,aerobic,positive,pah_degradation,"NA",no,no,bacillus
1801,1763,aerobic,positive,nitrate_reduction,"NA",NA,NA,NA
1802,1866885,microaerophilic,positive,"NA","NA",NA,NA,NA
1804,1866885,aerobic,positive,pah_degradation,"NA",no,no,bacillus
1806,1763,aerobic,positive,"NA","NA",no,no,bacillus
1807,1866885,aerobic,positive,"NA","NA",NA,NA,NA
1809,1763,aerobic,positive,"NA","NA",no,no,bacillus
1810,1866885,aerobic,positive,"methylotrophy,methanol_oxidation,pah_degradation","NA",no,no,bacillus
1814,1813,aerobic,positive,"NA","NA",yes,no,filament
1816,39845,NA,positive,"NA","NA",NA,NA,NA
1818,1817,aerobic,positive,"NA","NA",NA,NA,NA
1822,1817,aerobic,positive,"NA","NA",NA,no,filament
1823,1817,aerobic,positive,"NA","NA",NA,NA,filament
1824,1817,aerobic,positive,"NA","NA",yes,no,NA
1828,1827,aerobic,positive,"NA","NA",no,no,coccus
1829,1827,aerobic,positive,nitrate_reduction,"NA",no,no,NA
1830,1827,aerobic,positive,nitrate_reduction,"NA",no,no,coccus
1833,1827,aerobic,positive,ligninolysis,"NA",no,no,bacillus
1836,1835,aerobic,positive,"NA","NA",yes,no,filament
1837,1835,NA,NA,"NA","NA",NA,NA,NA
1838,1835,aerobic,positive,"NA","NA",NA,NA,NA
1841,1839,aerobic,positive,"NA","NA",NA,NA,NA
1843,1839,aerobic,positive,"NA","NA",NA,NA,NA
1844,1839,aerobic,positive,"NA","NA",NA,NA,NA
1848,1847,aerobic,positive,"NA","NA",NA,NA,NA
1850,1849,NA,positive,"NA","NA",NA,NA,NA
1852,1851,obligate aerobic,NA,xylan_degradation,"NA",yes,no,coccobacillus
1859,1854,obligate aerobic,positive,nitrogen_fixation,"NA",yes,no,NA
1861,1860,aerobic,positive,"NA","NA",yes,NA,coccus
1863,1862,aerobic,positive,"NA","NA",yes,yes,NA
1866,1865,obligate aerobic,positive,"NA","NA",yes,NA,NA
1867,1865,NA,positive,"NA","NA",NA,NA,NA
1868,1865,NA,positive,"NA","NA",NA,NA,NA
1869,1865,aerobic,positive,"NA","NA",yes,yes,filament
1874,1873,NA,positive,cellulose_degradation,"NA",NA,NA,NA
1877,1873,NA,positive,"NA","NA",NA,NA,NA
1880,1873,aerobic,positive,"NA","NA",yes,no,filament
1881,1873,aerobic,positive,"NA","NA",NA,NA,NA
1884,1883,NA,positive,"NA","NA",NA,NA,NA
1885,1883,NA,NA,"NA","NA",NA,NA,NA
1886,1883,aerobic,positive,"NA","NA",NA,NA,NA
1887,1883,aerobic,positive,"NA","NA",NA,NA,filament
1888,1883,aerobic,positive,"NA","NA",yes,no,filament
1889,1883,aerobic,positive,"NA","NA",yes,yes,filament
1890,1883,NA,positive,"NA","NA",NA,NA,NA
1892,1883,aerobic,positive,"NA","NA",NA,no,filament
1893,1883,NA,positive,"NA","NA",NA,NA,NA
1894,2063,aerobic,positive,"NA","NA",NA,NA,filament
1895,1883,NA,positive,"NA","NA",NA,NA,NA
1896,1883,NA,positive,"NA","NA",NA,NA,NA
1898,1883,microaerophilic,positive,"NA","NA",NA,NA,NA
1900,1883,NA,positive,"NA","NA",NA,NA,NA
1901,1883,aerobic,positive,"NA","NA",yes,NA,filament
1902,1883,aerobic,positive,"ligninolysis,chitin_degradation","NA",yes,no,filament
1903,1883,NA,positive,"NA","NA",NA,NA,NA
1904,1883,NA,positive,ligninolysis,"NA",NA,NA,NA
1905,1883,aerobic,positive,"NA","NA",NA,NA,NA
1906,1883,aerobic,positive,"NA","NA",NA,NA,filament
1907,1883,aerobic,positive,"NA","NA",no,no,filament
1908,1883,aerobic,positive,"NA","NA",yes,NA,NA
1909,1883,NA,positive,"NA","NA",NA,NA,NA
1910,1883,NA,positive,"NA","NA",NA,NA,NA
1911,1883,aerobic,positive,"ligninolysis,chitin_degradation","NA",yes,no,filament
1912,1883,aerobic,positive,"NA","NA",yes,no,filament
1913,1813,NA,NA,xylan_degradation,"NA",NA,NA,NA
1914,1883,aerobic,positive,chitin_degradation,"NA",NA,no,filament
1915,1883,NA,positive,"NA","NA",NA,NA,NA
1916,1883,aerobic,positive,chitin_degradation,"NA",yes,no,filament
1919,1883,NA,positive,"NA","NA",NA,NA,NA
1920,1883,NA,positive,"NA","NA",NA,NA,NA
1921,1883,NA,positive,chitin_degradation,"NA",NA,NA,NA
1922,1883,NA,positive,chitin_degradation,"NA",NA,NA,NA
1923,1883,NA,positive,"NA","NA",NA,NA,NA
1924,1883,NA,positive,"NA","NA",NA,NA,NA
1926,1883,NA,NA,cellulose_degradation,"NA",NA,NA,NA
1927,1883,aerobic,positive,"NA","NA",no,no,filament
1928,1883,NA,positive,"NA","NA",NA,NA,NA
1929,1883,NA,positive,"NA","NA",NA,NA,NA
1930,1883,aerobic,positive,chitin_degradation,"NA",yes,no,filament
1932,1883,NA,positive,"NA","NA",NA,NA,NA
1933,2016,NA,positive,"NA","arabinose,maltose,myoinositol,salicin,xylose",yes,NA,bacillus
1934,1883,NA,positive,"NA","NA",NA,NA,NA
1935,1883,NA,positive,"NA","NA",NA,NA,NA
1936,1883,NA,positive,"NA","NA",NA,NA,NA
1938,1883,aerobic,positive,"NA","NA",yes,no,filament
1940,1883,NA,positive,"NA","NA",NA,NA,NA
1941,1883,NA,positive,ligninolysis,"NA",NA,NA,NA
1942,1883,NA,positive,"NA","NA",NA,NA,NA
1943,1883,NA,positive,"NA","NA",NA,NA,NA
1944,1883,NA,positive,"NA","NA",NA,NA,NA
1946,1883,NA,positive,nitrate_reduction,"NA",NA,NA,NA
1947,1883,NA,positive,"NA","NA",NA,NA,NA
1948,1883,NA,positive,"NA","NA",NA,NA,NA
1950,1883,aerobic,positive,chitin_degradation,"NA",yes,no,filament
1951,1883,obligate aerobic,positive,nitrate_reduction,"NA",yes,no,filament
1952,1883,aerobic,positive,chitin_degradation,"NA",yes,no,filament
1954,1883,NA,positive,nitrate_reduction,"NA",NA,NA,NA
1955,1883,NA,positive,"NA","NA",NA,NA,NA
1956,1883,aerobic,positive,"NA","NA",NA,no,filament
1957,1883,NA,positive,"NA","NA",NA,NA,NA
1960,1883,NA,positive,"NA","NA",NA,NA,NA
1961,1883,NA,positive,"NA","NA",NA,NA,NA
1963,1883,NA,positive,xylan_degradation,"NA",NA,NA,NA
1967,1883,NA,positive,"NA","NA",NA,NA,NA
1968,1883,NA,positive,"NA","NA",NA,NA,NA
1969,1883,NA,positive,"NA","NA",yes,NA,NA
1970,1883,aerobic,positive,"NA","NA",NA,NA,NA
1971,1883,aerobic,positive,"NA","NA",yes,no,filament
1972,1883,NA,positive,"NA","NA",NA,NA,NA
1990,1988,aerobic,positive,nitrate_reduction,"NA",yes,NA,NA
1991,1988,NA,positive,"NA","NA",NA,NA,NA
1992,2019,NA,positive,"NA","NA",NA,NA,NA
1993,1988,aerobic,positive,"NA","NA",yes,NA,filament
1994,1988,aerobic,positive,"NA","NA",NA,NA,NA
1996,1995,aerobic,positive,xylan_degradation,"NA",NA,no,filament
1997,1995,aerobic,positive,"NA","NA",NA,no,filament
1999,1998,NA,positive,"NA","NA",NA,NA,NA
2001,2000,aerobic,positive,nitrate_reduction,"NA",yes,no,filament
2002,2000,NA,NA,"NA","NA",NA,NA,NA
2006,147067,aerobic,positive,"NA","NA",yes,no,filament
2014,2013,aerobic,positive,"NA","NA",yes,no,NA
2015,2013,aerobic,positive,chitin_degradation,"NA",yes,NA,filament
2017,2016,NA,positive,nitrate_reduction,"NA",NA,NA,NA
2020,2019,aerobic,positive,"xylan_degradation,nitrate_reduction,cellulose_degradation","NA",yes,no,bacillus
2021,83677,aerobic,positive,"xylan_degradation,cellulose_degradation,heterotrophic","NA",yes,no,bacillus
2024,2023,NA,positive,"NA","NA",NA,NA,NA
2026,2023,NA,positive,xylan_degradation,"NA",NA,NA,NA
2030,2029,aerobic,positive,"NA","NA",yes,yes,filament
2033,33882,aerobic,positive,nitrate_reduction,"NA",no,yes,bacillus
2035,2034,microaerophilic,positive,"NA","NA",NA,NA,NA
2036,2034,microaerophilic,positive,"NA","NA",NA,NA,NA
2039,2038,aerobic,positive,"NA","NA",no,no,bacillus
2041,2040,NA,positive,"NA","NA",NA,NA,NA
2045,2044,aerobic,positive,"hydrocarbon_degradation,aliphatic_non_methane_hydrocarbon_degradation","NA",no,yes,vibrio
2047,32207,aerobic,positive,nitrate_reduction,"NA",no,NA,coccus
2051,2050,anaerobic,positive,"NA","NA",no,NA,bacillus
2052,2050,anaerobic,positive,fermentation,"NA",no,yes,bacillus
2054,2053,aerobic,positive,"NA","NA",no,no,bacillus
2055,2053,aerobic,positive,"NA","NA",no,no,bacillus
2057,2056,obligate aerobic,positive,"NA","NA",no,no,bacillus
2061,2060,obligate aerobic,positive,"NA","NA",no,no,bacillus
2064,2063,NA,positive,"NA","NA",NA,NA,NA
2065,2063,NA,positive,"NA","NA",NA,NA,NA
2066,2063,aerobic,positive,"NA","NA",yes,no,NA
2072,2071,aerobic,positive,"NA","NA",NA,NA,NA
2074,1847,aerobic,positive,"hydrogen_oxidation_dark,ligninolysis","NA",NA,NA,NA
2075,1847,NA,positive,"NA","NA",NA,NA,NA
2078,2077,anaerobic,positive,"NA","NA",yes,yes,bacillus
2082,862,obligate anaerobic,negative,fermentation,"NA",NA,NA,NA
2094,2767358,microaerophilic,negative,"NA","NA",no,NA,NA
2095,2093,facultative,negative,"NA","NA",no,no,coccus
2096,2093,facultative,negative,"NA","NA",no,no,coccus
2097,2093,aerobic,negative,"NA","NA",no,yes,NA
2098,2093,aerobic,negative,"NA","NA",no,no,coccus
2099,2093,facultative,positive,"NA","NA",no,no,coccus
2100,2093,facultative,negative,"NA","NA",no,no,coccus
2102,2093,NA,negative,"NA","NA",no,no,coccus
2104,2093,facultative,negative,"NA","NA",no,yes,coccus
2105,2093,facultative,negative,"NA",glucose,no,no,coccus
2106,2093,NA,negative,"NA","NA",NA,NA,NA
2107,2767358,facultative,negative,"NA","NA",no,yes,coccus
2109,2767358,facultative,negative,"NA","NA",no,no,coccus
2110,2767358,facultative,negative,"NA","NA",no,no,coccus
2111,2093,facultative,negative,"NA","NA",no,no,coccus
2112,2767358,microaerophilic,negative,"NA","NA",no,NA,NA
2113,2767358,aerobic,negative,"NA","NA",no,no,bacillus
