,Sample Name,run_accession,analyte_type,submitted_subject_id
2138,700024580,SRR044625,G_DNA_Palatine Tonsils,764305738.0
2139,700037474,SRR044626,G_DNA_L_Antecubital fossa,764305738.0
2140,700037484,SRR044627,G_DNA_Stool,764305738.0
2141,700037472,SRR044628,G_DNA_R_Retroauricular crease,764305738.0
2142,700024556,SRR044629,G_DNA_L_Retroauricular crease,764305738.0
2143,700024568,SRR044630,G_DNA_Saliva,764305738.0
2144,700024564,SRR044631,G_DNA_Anterior nares,764305738.0
2145,700037460,SRR044632,G_DNA_Attached/Keratinized gingiva,764305738.0
2146,700024578,SRR044633,G_DNA_Attached/Keratinized gingiva,764305738.0
2147,700024574,SRR044634,G_DNA_Hard palate,764305738.0
2148,700037478,SRR044635,G_DNA_Anterior nares,764305738.0
2149,700037470,SRR044636,G_DNA_L_Retroauricular crease,764305738.0
2150,700024572,SRR044637,G_DNA_Tongue dorsum,764305738.0
2151,700024584,SRR044638,G_DNA_Supragingival plaque,764305738.0
2152,700037456,SRR044639,G_DNA_Hard palate,764305738.0
2153,700024582,SRR044640,G_DNA_Throat,764305738.0
2154,700024576,SRR044641,G_DNA_Buccal mucosa,764305738.0
2175,unidentified-protected,SRR154510,,
2176,700034678,SRR040576,G_DNA_Throat,160461578.0
2177,700097746,SRR040577,G_DNA_Anterior nares,158256496.0
2178,700095275,SRR040578,G_DNA_Mid vagina,160643649.0
2179,700099920,SRR040579,G_DNA_Tongue dorsum,159005010.0
2180,700032256,SRR040580,G_DNA_Tongue dorsum,159753524.0
2183,700034112,SRR040583,G_DNA_Tongue dorsum,160481808.0
2184,700016756,SRR040584,G_DNA_R_Retroauricular crease,159207311.0
2185,700101546,SRR040585,G_DNA_Tongue dorsum,159713063.0
2186,700032274,SRR040586,G_DNA_R_Retroauricular crease,159753524.0
2187,700034653,SRR040587,G_DNA_Tongue dorsum,160461578.0
2188,700034292,SRR040588,G_DNA_Vaginal introitus,160502038.0
2190,700101568,SRR040590,G_DNA_R_Antecubital fossa,159713063.0
2191,700101564,SRR040591,G_DNA_R_Retroauricular crease,159713063.0
2192,700034130,SRR040592,G_DNA_R_Retroauricular crease,160481808.0
2193,700097740,SRR040593,G_DNA_R_Retroauricular crease,158256496.0
2195,700099936,SRR040595,G_DNA_L_Retroauricular crease,159005010.0
2196,700095518,SRR040596,G_DNA_L_Antecubital fossa,160400887.0
2198,700099944,SRR040598,G_DNA_Anterior nares,159005010.0
2200,700095247,SRR040600,G_DNA_Tongue dorsum,160643649.0
2203,700095498,SRR040603,G_DNA_Tongue dorsum,160400887.0
2204,700034290,SRR040604,G_DNA_Anterior nares,160502038.0
2208,700034686,SRR040608,G_DNA_R_Retroauricular crease,160461578.0
2210,700095277,SRR040610,G_DNA_Posterior fornix,160643649.0
2211,700099950,SRR040611,G_DNA_Posterior fornix,159005010.0
2213,700034684,SRR040613,G_DNA_L_Retroauricular crease,160461578.0
2214,700099948,SRR040614,G_DNA_Mid vagina,159005010.0
2215,700032272,SRR040615,G_DNA_L_Retroauricular crease,159753524.0
2216,700016754,SRR040616,G_DNA_L_Retroauricular crease,159207311.0
2217,700032280,SRR040617,G_DNA_Anterior nares,159753524.0
2218,700101575,SRR040618,G_DNA_Vaginal introitus,159713063.0
2223,700099946,SRR040623,G_DNA_Vaginal introitus,159005010.0
2226,700095265,SRR040626,G_DNA_R_Retroauricular crease,160643649.0
2227,700097722,SRR040627,G_DNA_Tongue dorsum,158256496.0
2228,700095514,SRR040628,G_DNA_L_Retroauricular crease,160400887.0
2229,700034276,SRR040629,G_DNA_Throat,160502038.0
2230,700034692,SRR040630,G_DNA_Anterior nares,160461578.0
2231,700100655,SRR040631,G_DNA_Anterior nares,159207311.0
2232,700101556,SRR040632,G_DNA_Throat,159713063.0
2233,700099938,SRR040633,G_DNA_R_Retroauricular crease,159005010.0
2234,700035412,SRR040634,G_DNA_Tongue dorsum,160056975.0
2237,700034294,SRR040637,G_DNA_Mid vagina,160502038.0
2238,700097732,SRR040638,G_DNA_Throat,158256496.0
2239,700100647,SRR040639,G_DNA_L_Retroauricular crease,159207311.0
2242,700095522,SRR040642,G_DNA_Anterior nares,160400887.0
2243,700034128,SRR040643,G_DNA_L_Retroauricular crease,160481808.0
2246,700034282,SRR040646,G_DNA_L_Retroauricular crease,160502038.0
2248,700034296,SRR040648,G_DNA_Posterior fornix,160502038.0
2250,700034266,SRR040650,G_DNA_Tongue dorsum,160502038.0
2252,700034284,SRR040652,G_DNA_R_Retroauricular crease,160502038.0
2253,700034134,SRR040653,G_DNA_R_Antecubital fossa,160481808.0
2254,700100641,SRR040654,G_DNA_Throat,159207311.0
2255,700101579,SRR040655,G_DNA_Posterior fornix,159713063.0
2258,700095257,SRR040658,G_DNA_Throat,160643649.0
2259,700016761,SRR040659,G_DNA_Anterior nares,159207311.0
2261,700034136,SRR040661,G_DNA_Anterior nares,160481808.0
2262,700032286,SRR040662,G_DNA_Posterior fornix,159753524.0
2263,700034122,SRR040663,G_DNA_Throat,160481808.0
2265,700032284,SRR040665,G_DNA_Mid vagina,159753524.0
2266,700095520,SRR040666,G_DNA_R_Antecubital fossa,160400887.0
2267,700097752,SRR040667,G_DNA_Posterior fornix,158256496.0
2269,700097750,SRR040669,G_DNA_Mid vagina,158256496.0
2270,700016482,SRR040670,G_DNA_Tongue dorsum,159207311.0
2271,700101570,SRR040671,G_DNA_Anterior nares,159713063.0
2272,700095508,SRR040672,G_DNA_Throat,160400887.0
2273,700095263,SRR040673,G_DNA_L_Retroauricular crease,160643649.0
2274,700100649,SRR040674,G_DNA_R_Retroauricular crease,159207311.0
2276,700095267,SRR040676,G_DNA_L_Antecubital fossa,160643649.0
2279,700100631,SRR040679,G_DNA_Tongue dorsum,159207311.0
2281,700101562,SRR040681,G_DNA_L_Retroauricular crease,159713063.0
2282,700095516,SRR040682,G_DNA_R_Retroauricular crease,160400887.0
2283,700095273,SRR040683,G_DNA_Vaginal introitus,160643649.0
2284,700095271,SRR040684,G_DNA_Anterior nares,160643649.0
2285,700097748,SRR040685,G_DNA_Vaginal introitus,158256496.0
2287,700032282,SRR040687,G_DNA_Vaginal introitus,159753524.0
2288,700101577,SRR040688,G_DNA_Mid vagina,159713063.0
2292,700035617,SRR040694,G_DNA_Palatine Tonsils,160097436.0
2293,700015977,SRR040695,G_DNA_Anterior nares,159591683.0
2294,700034857,SRR040696,G_DNA_Stool,160542498.0
2295,700015965,SRR040697,G_DNA_L_Retroauricular crease,159591683.0
2296,700035321,SRR040698,G_DNA_Stool,160239046.0
2297,700034883,SRR040699,G_DNA_Subgingival plaque,160542498.0
2298,700035611,SRR040700,G_DNA_Hard palate,160097436.0
2299,700034881,SRR040701,G_DNA_Supragingival plaque,160542498.0
2302,700035335,SRR040704,G_DNA_Hard palate,160239046.0
2303,700016961,SRR040705,G_DNA_Stool,159571453.0
2306,700035627,SRR040708,G_DNA_R_Retroauricular crease,160097436.0
2307,700035347,SRR040709,G_DNA_Subgingival plaque,160239046.0
2309,700035605,SRR040711,G_DNA_Saliva,160097436.0
2310,700101859,SRR040712,G_DNA_Stool,159591683.0
2313,700035991,SRR040715,G_DNA_Vaginal introitus,160259276.0
2314,700015944,SRR040716,G_DNA_Hard palate,159591683.0
2315,700035351,SRR040717,G_DNA_R_Retroauricular crease,160239046.0
2316,700101887,SRR040718,G_DNA_L_Retroauricular crease,159591683.0
2318,700035975,SRR040720,G_DNA_Throat,160259276.0
2320,700035341,SRR040722,G_DNA_Palatine Tonsils,160239046.0
2321,700101877,SRR040723,G_DNA_Attached/Keratinized gingiva,159591683.0
2322,700035971,SRR040724,G_DNA_Attached/Keratinized gingiva,160259276.0
2323,700035979,SRR040725,G_DNA_Subgingival plaque,160259276.0
2325,700035621,SRR040727,G_DNA_Supragingival plaque,160097436.0
2326,700015935,SRR040728,G_DNA_Saliva,159591683.0
2328,700101873,SRR040730,G_DNA_Hard palate,159591683.0
2329,700015971,SRR040731,G_DNA_L_Antecubital fossa,159591683.0
2331,700101885,SRR040733,G_DNA_Subgingival plaque,159591683.0
2333,700015968,SRR040735,G_DNA_R_Retroauricular crease,159591683.0
2335,700035967,SRR040737,G_DNA_Hard palate,160259276.0
2336,700015953,SRR040738,G_DNA_Palatine Tonsils,159591683.0
2337,700035623,SRR040739,G_DNA_Subgingival plaque,160097436.0
2338,700035983,SRR040740,G_DNA_R_Retroauricular crease,160259276.0
2339,700015941,SRR040741,G_DNA_Tongue dorsum,159591683.0
2341,700015962,SRR040743,G_DNA_Subgingival plaque,159591683.0
2342,700035995,SRR040744,G_DNA_Posterior fornix,160259276.0
2344,700034889,SRR040746,G_DNA_L_Antecubital fossa,160542498.0
2347,700034875,SRR040749,G_DNA_Attached/Keratinized gingiva,160542498.0
2348,700101879,SRR040750,G_DNA_Palatine Tonsils,159591683.0
2351,700035633,SRR040753,G_DNA_Anterior nares,160097436.0
2352,700101875,SRR040754,G_DNA_Buccal mucosa,159591683.0
2353,700035594,SRR040755,G_DNA_Stool,160097436.0
2356,700035337,SRR040758,G_DNA_Buccal mucosa,160239046.0
2357,700015950,SRR040759,G_DNA_Attached/Keratinized gingiva,159591683.0
2358,700035349,SRR040760,G_DNA_L_Retroauricular crease,160239046.0
2360,700035339,SRR040762,G_DNA_Attached/Keratinized gingiva,160239046.0
2361,700035973,SRR040763,G_DNA_Palatine Tonsils,160259276.0
2363,700034871,SRR040765,G_DNA_Hard palate,160542498.0
2364,700035343,SRR040766,G_DNA_Throat,160239046.0
2365,700035345,SRR040767,G_DNA_Supragingival plaque,160239046.0
2370,700035969,SRR040773,G_DNA_Buccal mucosa,160259276.0
2371,700015956,SRR040774,G_DNA_Throat,159591683.0
2372,700034879,SRR040775,G_DNA_Throat,160542498.0
2373,700035613,SRR040776,G_DNA_Attached/Keratinized gingiva,160097436.0
2374,700035615,SRR040777,G_DNA_Buccal mucosa,160097436.0
2378,700101871,SRR040781,G_DNA_Tongue dorsum,159591683.0
2380,700035329,SRR040783,G_DNA_Saliva,160239046.0
2381,700034869,SRR040784,G_DNA_Tongue dorsum,160542498.0
2384,700035333,SRR040787,G_DNA_Tongue dorsum,160239046.0
2385,700034887,SRR040788,G_DNA_R_Retroauricular crease,160542498.0
2387,700101889,SRR040790,G_DNA_R_Retroauricular crease,159591683.0
2388,700015959,SRR040791,G_DNA_Supragingival plaque,159591683.0
2390,700015923,SRR040793,G_DNA_Stool,159591683.0
2391,700034865,SRR040794,G_DNA_Saliva,160542498.0
2392,700034873,SRR040795,G_DNA_Buccal mucosa,160542498.0
2393,700035993,SRR040796,G_DNA_Mid vagina,160259276.0
2394,700101867,SRR040797,G_DNA_Saliva,159591683.0
2395,700100446,SRR040843,G_DNA_Hard palate,159369152.0
2397,700100512,SRR040845,G_DNA_Throat,159247771.0
2398,700035367,SRR040846,G_DNA_Anterior nares,160016515.0
2399,700102399,SRR040847,G_DNA_Supragingival plaque,159490532.0
2400,700102401,SRR040848,G_DNA_Subgingival plaque,159490532.0
2401,700102454,SRR040849,G_DNA_Throat,160158126.0
2402,700015898,SRR040850,G_DNA_Throat,159369152.0
2403,700032151,SRR040851,G_DNA_Tongue dorsum,159429842.0
2404,700102452,SRR040852,G_DNA_Palatine Tonsils,160158126.0
2405,700100073,SRR040854,G_DNA_L_Antecubital fossa,158721788.0
2406,700032007,SRR040855,G_DNA_Tongue dorsum,159632143.0
2407,700033402,SRR040856,G_DNA_Palatine Tonsils,159450072.0
2408,700015876,SRR040857,G_DNA_Stool,159369152.0
2410,700035555,SRR040859,G_DNA_Throat,160158126.0
2412,700032022,SRR040861,G_DNA_Throat,159632143.0
2413,700102440,SRR040862,G_DNA_Saliva,160158126.0
2414,700100502,SRR040863,G_DNA_Tongue dorsum,159247771.0
2415,700035559,SRR040864,G_DNA_Subgingival plaque,160158126.0
2416,700032657,SRR040865,G_DNA_Tongue dorsum,160016515.0
2418,700107011,SRR040867,G_DNA_Stool,159450072.0
2419,700034808,SRR040868,G_DNA_Hard palate,160582958.0
2420,700032677,SRR040869,G_DNA_Posterior fornix,160016515.0
2421,700102403,SRR040870,G_DNA_L_Retroauricular crease,159490532.0
2422,700095762,SRR040871,G_DNA_Subgingival plaque,160684109.0
2423,700095766,SRR040872,G_DNA_R_Retroauricular crease,160684109.0
2424,700095754,SRR040873,G_DNA_Attached/Keratinized gingiva,160684109.0
2425,700015894,SRR040874,G_DNA_Attached/Keratinized gingiva,159369152.0
2426,700095756,SRR040875,G_DNA_Palatine Tonsils,160684109.0
2427,700032673,SRR040876,G_DNA_Vaginal introitus,160016515.0
2428,700100526,SRR040877,G_DNA_Anterior nares,159247771.0
2429,700034814,SRR040878,G_DNA_Palatine Tonsils,160582958.0
2430,700100065,SRR040879,G_DNA_Supragingival plaque,158721788.0
2431,700032019,SRR040880,G_DNA_Palatine Tonsils,159632143.0
2432,700015884,SRR040881,G_DNA_Saliva,159369152.0
2433,700100516,SRR040882,G_DNA_Subgingival plaque,159247771.0
2434,700095764,SRR040883,G_DNA_L_Retroauricular crease,160684109.0
2435,700035392,SRR040884,G_DNA_Stool,160016515.0
2436,700095772,SRR040885,G_DNA_Anterior nares,160684109.0
2437,700033989,SRR040886,G_DNA_Stool,159632143.0
2438,700100510,SRR040887,G_DNA_Palatine Tonsils,159247771.0
2439,700034816,SRR040888,G_DNA_Throat,160582958.0
2440,700100538,SRR040889,G_DNA_Posterior fornix,159247771.0
2441,700100450,SRR040890,G_DNA_Attached/Keratinized gingiva,159369152.0
2442,700032659,SRR040891,G_DNA_Hard palate,160016515.0
2443,700032031,SRR040892,G_DNA_L_Retroauricular crease,159632143.0
2444,700102409,SRR040893,G_DNA_R_Antecubital fossa,159490532.0
2445,700015892,SRR040894,G_DNA_Buccal mucosa,159369152.0
2446,700032665,SRR040895,G_DNA_Palatine Tonsils,160016515.0
2448,700100055,SRR040897,G_DNA_Hard palate,158721788.0
2449,700033406,SRR040898,G_DNA_Supragingival plaque,159450072.0
2450,700032034,SRR040899,G_DNA_R_Retroauricular crease,159632143.0
2451,700035551,SRR040900,G_DNA_Attached/Keratinized gingiva,160158126.0
2452,700102456,SRR040901,G_DNA_Supragingival plaque,160158126.0
2453,700100049,SRR040902,G_DNA_Saliva,158721788.0
2454,700095752,SRR040903,G_DNA_Buccal mucosa,160684109.0
2455,700015912,SRR040904,G_DNA_Anterior nares,159369152.0
2456,700102446,SRR040905,G_DNA_Hard palate,160158126.0
2457,700100440,SRR040906,G_DNA_Saliva,159369152.0
2458,700100456,SRR040907,G_DNA_Supragingival plaque,159369152.0
2459,700102977,SRR040908,G_DNA_Saliva,159450072.0
2460,700102981,SRR040909,G_DNA_Tongue dorsum,159450072.0
2461,700035541,SRR040910,G_DNA_Saliva,160158126.0
2462,700032025,SRR040911,G_DNA_Supragingival plaque,159632143.0
2463,700100448,SRR040912,G_DNA_Buccal mucosa,159369152.0
2464,700034794,SRR040913,G_DNA_Stool,160582958.0
2465,700032016,SRR040914,G_DNA_Attached/Keratinized gingiva,159632143.0
2467,700100462,SRR040916,G_DNA_R_Retroauricular crease,159369152.0
2468,700100063,SRR040917,G_DNA_Throat,158721788.0
2469,700035557,SRR040918,G_DNA_Supragingival plaque,160158126.0
2471,700033394,SRR040920,G_DNA_Tongue dorsum,159450072.0
2472,700102444,SRR040921,G_DNA_Tongue dorsum,160158126.0
2473,700095744,SRR040922,G_DNA_Saliva,160684109.0
2474,700032043,SRR040923,G_DNA_Anterior nares,159632143.0
2475,700035553,SRR040924,G_DNA_Palatine Tonsils,160158126.0
2476,700035545,SRR040926,G_DNA_Tongue dorsum,160158126.0
2477,700033390,SRR040927,G_DNA_Saliva,159450072.0
2478,700102991,SRR040928,G_DNA_Throat,159450072.0
2479,700095758,SRR040929,G_DNA_Throat,160684109.0
2480,700100514,SRR040930,G_DNA_Supragingival plaque,159247771.0
2481,700032028,SRR040931,G_DNA_Subgingival plaque,159632143.0
2482,700102995,SRR040932,G_DNA_Subgingival plaque,159450072.0
2483,700100458,SRR040933,G_DNA_Subgingival plaque,159369152.0
2484,700033398,SRR040934,G_DNA_Buccal mucosa,159450072.0
2485,700102458,SRR040935,G_DNA_Subgingival plaque,160158126.0
2486,700102450,SRR040936,G_DNA_Attached/Keratinized gingiva,160158126.0
2487,700032661,SRR040937,G_DNA_Buccal mucosa,160016515.0
2488,700100508,SRR040938,G_DNA_Attached/Keratinized gingiva,159247771.0
2489,700100444,SRR040939,G_DNA_Tongue dorsum,159369152.0
2490,700100452,SRR040940,G_DNA_Palatine Tonsils,159369152.0
2491,700100071,SRR040941,G_DNA_R_Retroauricular crease,158721788.0
2492,700102448,SRR040942,G_DNA_Buccal mucosa,160158126.0
2493,700102397,SRR040943,G_DNA_Throat,159490532.0
2494,700100432,SRR040944,G_DNA_Stool,159369152.0
2495,700102983,SRR040945,G_DNA_Hard palate,159450072.0
2496,700102985,SRR040946,G_DNA_Buccal mucosa,159450072.0
2497,700032675,SRR040947,G_DNA_Mid vagina,160016515.0
2498,700032669,SRR040948,G_DNA_Supragingival plaque,160016515.0
2499,700032013,SRR040949,G_DNA_Buccal mucosa,159632143.0
2502,700035965,SRR041339,G_DNA_Tongue dorsum,160259276.0
2503,700034956,SRR041496,G_DNA_R_Retroauricular crease,160603188.0
2504,700033503,SRR041566,G_DNA_Stool,159490532.0
2505,700034254,SRR041700,G_DNA_Stool,160502038.0
2506,700032244,SRR041768,G_DNA_Stool,159753524.0
2508,700101243,SRR042014,G_DNA_Stool,158944319.0
2509,700101323,SRR042817,G_DNA_Hard palate,159672603.0
2516,700021930,SRR043648,G_DNA_Mid vagina,763820215.0
2517,700023206,SRR043649,G_DNA_Supragingival plaque,763638144.0
2519,700023216,SRR043651,G_DNA_Hard palate,763638144.0
2530,700023281,SRR043662,G_DNA_Mid vagina,763840445.0
2534,700023263,SRR043666,G_DNA_Saliva,763840445.0
2538,700023279,SRR043670,G_DNA_Vaginal introitus,763840445.0
2540,700021689,SRR043672,G_DNA_Hard palate,763820215.0
2544,700023222,SRR043676,G_DNA_Palatine Tonsils,763638144.0
2551,700024054,SRR043683,G_DNA_Buccal mucosa,764042746.0
2555,700024999,SRR043687,G_DNA_Hard palate,763860675.0
2558,700023226,SRR043690,G_DNA_Stool,763638144.0
2562,700023214,SRR043694,G_DNA_Tongue dorsum,763638144.0
2566,700023471,SRR043698,G_DNA_Throat,763921366.0
2577,700038564,SRR043709,G_DNA_Supragingival plaque,763880905.0
2581,700038562,SRR043713,G_DNA_Throat,763880905.0
2584,700023527,SRR043716,G_DNA_Supragingival plaque,764002286.0
2586,700038514,SRR043718,G_DNA_Throat,763476303.0
2587,700023962,SRR043719,G_DNA_Throat,763982056.0
2589,700038560,SRR043721,G_DNA_Palatine Tonsils,763880905.0
2590,700024537,SRR043722,G_DNA_Supragingival plaque,764002286.0
2595,700024509,SRR043727,G_DNA_Stool,764002286.0
2596,700024529,SRR043728,G_DNA_Buccal mucosa,764002286.0
2597,700023410,SRR043729,G_DNA_Attached/Keratinized gingiva,763719065.0
2602,700038558,SRR043734,G_DNA_Attached/Keratinized gingiva,763880905.0
2607,700023936,SRR043805,G_DNA_Stool,763982056.0
2611,700023521,SRR043809,G_DNA_Attached/Keratinized gingiva,764002286.0
2616,700023515,SRR043814,G_DNA_Tongue dorsum,764002286.0
2617,700023829,SRR043815,G_DNA_Tongue dorsum,763759525.0
2618,700038552,SRR043816,G_DNA_Tongue dorsum,763880905.0
2619,700023529,SRR043817,G_DNA_Subgingival plaque,764002286.0
2622,700024535,SRR043820,G_DNA_Throat,764002286.0
2629,700023857,SRR043827,G_DNA_Vaginal introitus,763759525.0
2633,700024525,SRR043831,G_DNA_Tongue dorsum,764002286.0
2635,700023523,SRR043833,G_DNA_Palatine Tonsils,764002286.0
2636,700023859,SRR043834,G_DNA_Mid vagina,763759525.0
2638,700038556,SRR043836,G_DNA_Buccal mucosa,763880905.0
2641,700023946,SRR043839,G_DNA_Anterior nares,763982056.0
2643,700023106,SRR043841,G_DNA_R_Retroauricular crease,763698834.0
2644,700023623,SRR043842,G_DNA_L_Retroauricular crease,763880905.0
2646,700023849,SRR043844,G_DNA_R_Retroauricular crease,763759525.0
2647,700023011,SRR043845,G_DNA_R_Retroauricular crease,763516763.0
2648,700038728,SRR043846,G_DNA_L_Antecubital fossa,763698834.0
2649,700023531,SRR043847,G_DNA_L_Retroauricular crease,764002286.0
2650,700021878,SRR043848,G_DNA_L_Retroauricular crease,763536994.0
2652,700021828,SRR043850,G_DNA_R_Retroauricular crease,763678604.0
2653,700038478,SRR043851,G_DNA_L_Antecubital fossa,763536994.0
2654,700038474,SRR043852,G_DNA_L_Retroauricular crease,763536994.0
2655,700023533,SRR043853,G_DNA_R_Retroauricular crease,764002286.0
2656,700023269,SRR043854,G_DNA_L_Retroauricular crease,763840445.0
2657,700023271,SRR043855,G_DNA_R_Retroauricular crease,763840445.0
2658,700021880,SRR043856,G_DNA_R_Retroauricular crease,763536994.0
2659,700038572,SRR043857,G_DNA_L_Antecubital fossa,763880905.0
2660,700038029,SRR043858,G_DNA_R_Antecubital fossa,763597684.0
2661,700023938,SRR043859,G_DNA_L_Retroauricular crease,763982056.0
2662,700038570,SRR043860,G_DNA_R_Retroauricular crease,763880905.0
2663,700038524,SRR043861,G_DNA_R_Retroauricular crease,763476303.0
2664,700023481,SRR043862,G_DNA_R_Retroauricular crease,763921366.0
2665,700023847,SRR043863,G_DNA_L_Retroauricular crease,763759525.0
2666,700038023,SRR043864,G_DNA_L_Retroauricular crease,763597684.0
2667,700038574,SRR043865,G_DNA_R_Antecubital fossa,763880905.0
2668,700038724,SRR043866,G_DNA_L_Retroauricular crease,763698834.0
2669,700038154,SRR043867,G_DNA_R_Antecubital fossa,763678604.0
2670,700023104,SRR043868,G_DNA_L_Retroauricular crease,763698834.0
2671,700023582,SRR043869,G_DNA_R_Retroauricular crease,763860675.0
2672,700023009,SRR043870,G_DNA_L_Retroauricular crease,763516763.0
2673,700023792,SRR043871,G_DNA_R_Retroauricular crease,763901136.0
2674,700038730,SRR043872,G_DNA_R_Antecubital fossa,763698834.0
2675,700038150,SRR043873,G_DNA_R_Retroauricular crease,763678604.0
2676,700023321,SRR043874,G_DNA_R_Retroauricular crease,763597684.0
2677,700023940,SRR043875,G_DNA_R_Retroauricular crease,763982056.0
2678,700038148,SRR043876,G_DNA_L_Retroauricular crease,763678604.0
2679,700023537,SRR043900,G_DNA_L_Antecubital fossa,764002286.0
2680,700023108,SRR043901,G_DNA_L_Antecubital fossa,763698834.0
2681,700023629,SRR043902,G_DNA_R_Antecubital fossa,763880905.0
2682,700023944,SRR043903,G_DNA_R_Antecubital fossa,763982056.0
2684,700106038,SRR043970,G_DNA_Subgingival plaque,764184357.0
2685,700024003,SRR043971,G_DNA_Posterior fornix,764184357.0
